id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1385473515562864641,1385473515562864641,2021-04-23 11:30:01 IST,2021-04-23,11:30:01,+0530,2296472342,bitcoin10min,Bitcoin Price,,$49525.94 | €41162.13 | ¥364232.38 | £35809.16 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385473515562864641,False,,0,,,,,,,,[],,,,
1385471003640352768,1385471003640352768,2021-04-23 11:20:02 IST,2021-04-23,11:20:02,+0530,2296472342,bitcoin10min,Bitcoin Price,,$49843.19 | €41372.14 | ¥364232.38 | £36025.40 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385471003640352768,False,,0,,,,,,,,[],,,,
1385468490346377218,1385468490346377218,2021-04-23 11:10:03 IST,2021-04-23,11:10:03,+0530,2296472342,bitcoin10min,Bitcoin Price,,$49694.98 | €41235.54 | ¥364232.38 | £35859.37 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],1,0,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385468490346377218,False,,0,,,,,,,,[],,,,
1385465967996719106,1385465967996719106,2021-04-23 11:00:02 IST,2021-04-23,11:00:02,+0530,2296472342,bitcoin10min,Bitcoin Price,,$49156.77 | €40811.29 | ¥364232.38 | £35535.82 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385465967996719106,False,,0,,,,,,,,[],,,,
1385463451829645318,1385463451829645318,2021-04-23 10:50:02 IST,2021-04-23,10:50:02,+0530,2296472342,bitcoin10min,Bitcoin Price,,$48477.97 | €40168.93 | ¥364232.38 | £35030.90 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],1,0,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385463451829645318,False,,0,,,,,,,,[],,,,
1385460934924251136,1385460934924251136,2021-04-23 10:40:02 IST,2021-04-23,10:40:02,+0530,2296472342,bitcoin10min,Bitcoin Price,,$49000.37 | €40705.28 | ¥364232.38 | £35406.19 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,1,3,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385460934924251136,False,,0,,,,,,,,[],,,,
1385458418576773122,1385458418576773122,2021-04-23 10:30:02 IST,2021-04-23,10:30:02,+0530,2296472342,bitcoin10min,Bitcoin Price,,$49140.47 | €40832.04 | ¥364232.38 | £35516.72 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385458418576773122,False,,0,,,,,,,,[],,,,
1385455902032113667,1385455902032113667,2021-04-23 10:20:02 IST,2021-04-23,10:20:02,+0530,2296472342,bitcoin10min,Bitcoin Price,,$49501.27 | €41172.37 | ¥364232.38 | £35788.09 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385455902032113667,False,,0,,,,,,,,[],,,,
1385453385827168257,1385453385827168257,2021-04-23 10:10:02 IST,2021-04-23,10:10:02,+0530,2296472342,bitcoin10min,Bitcoin Price,,$49604.78 | €41336.79 | ¥364232.38 | £35875.55 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385453385827168257,False,,0,,,,,,,,[],,,,
1385450869274161152,1385450869274161152,2021-04-23 10:00:02 IST,2021-04-23,10:00:02,+0530,2296472342,bitcoin10min,Bitcoin Price,,$49971.83 | €41556.81 | ¥364232.38 | £36104.09 #bitcoinprice #cryptocurrency #bitcoin,und,[],[],[],0,0,0,"['bitcoinprice', 'cryptocurrency', 'bitcoin']",[],https://twitter.com/Bitcoin10min/status/1385450869274161152,False,,0,,,,,,,,[],,,,
